# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
44600000 660.426 -362.675 98165.1 -20028 454.407
44700000 669.84 1106.26 97995.9 -20025.8 460.885
44800000 645.573 -346.052 98178.4 -20023.9 444.188
44900000 653.621 -836.777 98387.4 -20004.2 449.725
45000000 644.383 -731.113 98282.3 -20013.3 443.369
45100000 645.321 -111.155 98007 -20040 444.014
45200000 648.454 597.871 97992 -20031 446.17
45300000 647.504 -954.013 98246.8 -20022.8 445.516
45400000 646.417 -1249.94 98333.6 -20016 444.768
45500000 636.071 -578.098 98071.2 -20032.6 437.65
45600000 641.248 1108.33 97885.8 -20034.1 441.212
45700000 634.41 -494.597 98072.8 -20038.6 436.507
45800000 637.418 -881.84 98262.1 -20027.4 438.577
45900000 643.142 -898.873 98124.5 -20037 442.515
46000000 631.582 -46.1628 97890.7 -20047.9 434.561
46100000 636.022 1179.24 97888 -20037.5 437.616
46200000 638.439 -627.288 98080.1 -20044.9 439.279
46300000 645.667 -385.955 98143.4 -20027 444.252
46400000 618.118 -351.669 97987.5 -20043.7 425.297
46500000 633.241 730.542 97870.5 -20042.1 435.702
46600000 629.154 722.384 97974.2 -20034.4 432.89
46700000 626.311 -499.71 98077.4 -20033.5 430.934
46800000 634.118 355.28 97966 -20041.6 436.306
46900000 629.7 1063.09 97854.3 -20039.8 433.266
47000000 620.671 803.27 97890.6 -20039.3 427.054
47100000 629.933 -509.329 97997.2 -20047.7 433.427
47200000 630.319 101.864 97941 -20044.3 433.692
47300000 618.097 966.689 97793.8 -20048.5 425.283
47400000 638.028 -261.008 97819.6 -20062.9 438.996
47500000 635.082 -658.101 97968.9 -20055.7 436.969
47600000 623.05 200.36 97975.5 -20037.5 428.69
47700000 627.803 -279.854 97784.9 -20062.9 431.961
47800000 626.82 343.042 97690.9 -20065.2 431.285
47900000 632.161 -1037.13 97832.5 -20064 434.96
48000000 612.609 -907.53 97938.4 -20058.2 421.507
48100000 606.486 -143.028 97808.2 -20060.9 417.294
48200000 621.102 615.923 97659.2 -20063.3 427.35
48300000 621.69 1081.66 97718 -20055.3 427.755
48400000 611.918 -1454.51 97877.4 -20069.1 421.031
48500000 601.407 -640.533 97830.3 -20061 413.799
48600000 615.892 437.526 97657.2 -20072.7 423.766
48700000 606.307 210.263 97645.1 -20070.6 417.17
48800000 618.091 -402.18 97734.9 -20074 425.278
48900000 611.099 -426.844 97765.1 -20072.2 420.468
49000000 595.975 281.527 97642.4 -20073.9 410.062
49100000 617.201 702.946 97606.6 -20072.2 424.666
49200000 610.948 -144.601 97686.1 -20069.2 420.364
49300000 609.131 279.772 97712.4 -20067.8 419.114
49400000 608.597 88.1186 97632 -20072.3 418.747
49500000 607.397 -146.411 97553.9 -20085.6 417.921
49600000 606.431 28.6538 97559.6 -20087.4 417.256
49700000 607.639 -83.5159 97678.1 -20073.4 418.087
49800000 605.335 -1267.45 97701.2 -20091.2 416.502
49900000 593.504 -128.208 97514.3 -20091 408.361
50000000 597.373 972.914 97420.7 -20080.9 411.024
50100000 597.052 -1121.25 97543.8 -20099.1 410.802
50200000 590.883 -756.48 97667.2 -20084.5 406.558
50300000 595.066 -112.439 97556.9 -20084.7 409.436
50400000 589.126 987.639 97357.2 -20094 405.349
50500000 587.896 -541.725 97427.3 -20105.6 404.503
50600000 590.767 -1241.62 97662.2 -20088.2 406.478
50700000 602.072 -787.014 97627.1 -20089.8 414.257
50800000 593.934 833.301 97359.1 -20098.3 408.657
50900000 588.356 1104.86 97224.7 -20104.7 404.819
51000000 585.017 -886.617 97463 -20105.6 402.522
51100000 582.283 -1947.96 97643.5 -20102.6 400.641
51200000 581.588 95.9434 97408.1 -20101.2 400.163
51300000 593.199 1444.92 97159.8 -20111.8 408.152
51400000 589.851 347.605 97327.5 -20101 405.848
51500000 594.497 -1567.36 97599 -20104.3 409.044
51600000 582.387 -265.342 97447.9 -20104 400.713
51700000 583.765 1093.36 97145.1 -20110.6 401.661
51800000 589.939 1014.47 97177.5 -20110.1 405.908
51900000 573.518 -943.203 97509.7 -20105 394.61
