# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
52100 1541.13 118982 89590 -19322.3 1060.38
52200 1554.04 118623 89592.6 -19337.1 1069.26
52300 1549.33 118098 89595.2 -19339.7 1066.02
52400 1549.21 117528 89597.9 -19345.6 1065.94
52500 1538.03 117424 89600.5 -19343.9 1058.24
52600 1560.81 116631 89603.2 -19365.6 1073.92
52700 1544.71 116237 89605.9 -19360.6 1062.84
52800 1555.09 115687 89608.6 -19374 1069.98
52900 1534.87 116149 89611.3 -19366.5 1056.07
53000 1517.69 116066 89614.1 -19360.9 1044.25
53100 1521.65 116274 89616.8 -19369.9 1046.97
53200 1529.3 115876 89619.6 -19381.3 1052.24
53300 1499.5 116115 89622.4 -19366.9 1031.73
53400 1503.37 115357 89625.2 -19375.5 1034.4
53500 1513.71 115018 89628.1 -19388.7 1041.51
53600 1514.12 114171 89630.9 -19394.9 1041.8
53700 1495.51 114960 89633.8 -19388.2 1028.99
53800 1515.08 113458 89636.7 -19407.7 1042.45
53900 1480.53 114556 89639.6 -19390.2 1018.68
54000 1504.84 112858 89642.6 -19413 1035.41
54100 1479.37 113399 89645.5 -19401.6 1017.88
54200 1479.03 113054 89648.5 -19407.4 1017.65
54300 1489.94 111863 89651.5 -19420.9 1025.16
54400 1463.95 112860 89654.5 -19409.3 1007.28
54500 1467.51 111886 89657.5 -19418 1009.72
54600 1472.85 112116 89660.5 -19428.1 1013.4
54700 1468.95 111449 89663.6 -19431.8 1010.71
54800 1481.4 111300 89666.7 -19446.7 1019.28
54900 1463.34 110853 89669.8 -19440.5 1006.86
55000 1469.79 110569 89672.9 -19451.2 1011.29
55100 1460.4 110355 89676 -19451 1004.83
55200 1447.76 110496 89679.2 -19448.6 996.132
55300 1461.14 109813 89682.3 -19464 1005.34
55400 1424.53 110546 89685.5 -19445.2 980.152
55500 1441.83 109724 89688.7 -19463.4 992.056
55600 1430.03 109258 89692 -19461.6 983.933
55700 1427.49 108733 89695.2 -19466.1 982.185
55800 1426.58 108861 89698.5 -19471.7 981.561
55900 1417.02 109166 89701.7 -19471.2 974.982
56000 1404.79 109319 89705 -19469 966.566
56100 1415.7 107842 89708.3 -19482.7 974.074
56200 1388.87 108242 89711.7 -19470.3 955.612
56300 1389.23 108171 89715 -19476.6 955.864
56400 1387.31 107735 89718.4 -19481.2 954.539
56500 1407.24 107125 89721.8 -19501 968.257
56600 1386.55 106750 89725.2 -19492.7 954.019
56700 1386.65 106767 89728.6 -19498.9 954.085
56800 1372.44 106634 89732 -19495.3 944.312
56900 1389.77 106155 89735.5 -19513.4 956.236
57000 1392.89 105506 89738.9 -19521.7 958.382
57100 1377.16 105492 89742.4 -19517 947.558
57200 1352.54 106361 89745.9 -19506.2 930.62
57300 1362.48 105857 89749.4 -19519.1 937.458
57400 1358.21 105487 89753 -19522.3 934.52
57500 1346.81 106043 89756.5 -19520.8 926.677
57600 1350.69 104818 89760.1 -19529.7 929.348
57700 1348.44 104909 89763.7 -19534.3 927.796
57800 1342.34 104466 89767.3 -19536.4 923.6
57900 1349.69 103789 89770.9 -19547.7 928.659
58000 1328.8 103988 89774.5 -19539.4 914.283
58100 1317.07 104018 89778.2 -19537.5 906.212
58200 1299.75 104287 89781.8 -19531.6 894.297
58300 1312.99 103370 89785.5 -19546.6 903.407
58400 1309.7 102888 89789.2 -19550.1 901.142
58500 1323.08 102835 89792.9 -19565.2 910.347
58600 1310.98 102438 89796.7 -19562.7 902.02
58700 1301.59 102406 89800.4 -19562.2 895.56
58800 1295.33 102343 89804.2 -19563.9 891.253
58900 1307.37 101854 89808 -19578.1 899.54
59000 1292.31 101291 89811.8 -19573.6 889.176
59100 1289.88 101068 89815.6 -19577.9 887.501
59200 1281.9 100868 89819.4 -19578.4 882.017
59300 1290.68 100223 89823.2 -19590.4 888.053
59400 1278.86 99623.3 89827.1 -19588.3 879.922
59500 1283.11 99538.5 89831 -19597.4 882.848
59600 1268.1 99576.3 89834.9 -19593.3 872.52
59700 1272.2 99386.2 89838.8 -19602.3 875.338
59800 1275.32 98948.2 89842.7 -19610.7 877.483
59900 1268.97 98213 89846.6 -19612.6 873.12
60000 1252.23 98898.1 89850.6 -19607.4 861.602
60100 1244.62 98791.5 89854.6 -19608.4 856.36
60200 1238.98 98640.7 89858.6 -19610.7 852.483
60300 1246.09 98053.5 89862.6 -19621.9 857.375
60400 1229.75 97839.1 89866.6 -19616.9 846.135
60500 1237.77 97707.4 89870.6 -19628.7 851.648
60600 1230.86 97519.1 89874.7 -19630.2 846.896
60700 1236.28 96777.8 89878.7 -19640.2 850.628
60800 1220.24 96780 89882.8 -19635.5 839.588
60900 1234.56 96059.2 89886.9 -19651.8 849.445
61000 1213.84 96315.9 89891 -19644 835.185
61100 1221.81 95761.8 89895.1 -19655.8 840.667
61200 1213.73 95295.6 89899.3 -19656.5 835.108
61300 1188.69 95741.9 89903.4 -19645.6 817.877
61400 1213.28 94957.2 89907.6 -19668.8 834.798
61500 1189.74 94895.9 89911.8 -19658.8 818.605
61600 1210.84 94085.6 89915.9 -19679.5 833.12
61700 1189.41 94579.4 89920.2 -19671.1 818.377
61800 1183.38 94392.4 89924.4 -19673.1 814.227
61900 1173.77 93990.1 89928.6 -19672.8 807.614
62000 1153.05 94864 89932.9 -19664.8 793.357
62100 1170.01 93351 89937.1 -19682.5 805.027
62200 1189.42 92426.4 89941.4 -19702 818.382
62300 1172.55 92790.5 89945.7 -19696.7 806.773
62400 1141.67 93358 89950 -19681.8 785.528
62500 1171.92 92217.6 89954.4 -19708.9 806.344
62600 1168.51 91862 89958.7 -19712.9 803.999
62700 1141.36 92100.5 89963 -19700.4 785.316
62800 1147.28 91674.3 89967.4 -19710.7 789.386
62900 1133.39 91651.1 89971.8 -19707.3 779.828
63000 1138.61 90959.9 89976.2 -19717.1 783.42
63100 1127.04 90847.5 89980.6 -19715.3 775.464
63200 1114.19 90767.5 89985 -19712.4 766.618
63300 1132.63 90209 89989.4 -19731.3 779.305
63400 1117.44 89703.3 89993.9 -19727.1 768.859
63500 1112.42 89689.3 89998.3 -19729.9 765.403
63600 1092.62 89880.2 90002.8 -19722.6 751.782
63700 1120.43 88904.3 90007.3 -19747.9 770.913
63800 1115.84 88563.7 90011.8 -19751.1 767.757
63900 1119.08 88324.1 90016.3 -19759.6 769.988
64000 1091.06 88941.8 90020.8 -19746.6 750.708
64100 1082.82 88364.9 90025.4 -19747.2 745.034
64200 1104.74 87380.9 90029.9 -19768.5 760.122
64300 1104.83 86537.7 90034.5 -19774.9 760.178
64400 1095.82 87219.3 90039.1 -19775 753.98
64500 1073.61 87435.2 90043.7 -19766 738.696
64600 1079.93 86688.4 90048.3 -19776.6 743.05
64700 1082.69 86527.8 90052.9 -19784.7 744.95
64800 1066.04 86665.4 90057.5 -19779.6 733.492
64900 1063.79 85902.2 90062.2 -19784.2 731.945
65000 1054.89 86248.5 90066.8 -19784.3 725.819
65100 1053.09 85555.4 90071.5 -19789.2 724.579
65200 1060.22 85014.1 90076.2 -19800.3 729.489
65300 1038.65 85068 90080.8 -19791.9 714.648
65400 1035.7 85013.5 90085.5 -19796.2 712.618
65500 1035.6 84589.1 90090.3 -19802.6 712.548
65600 1041.05 84090.9 90095 -19812.7 716.293
65700 1028.67 83917 90099.7 -19810.6 707.775
65800 1030.69 83400.4 90104.5 -19818.4 709.167
65900 1031.93 82798.8 90109.2 -19825.7 710.021
66000 1033.47 82941.1 90114 -19833.2 711.08
66100 1030.83 82138.3 90118.8 -19838 709.267
66200 1022.57 82076 90123.6 -19838.8 703.579
66300 1023.32 81213.8 90128.4 -19846 704.097
66400 1000.71 81661.6 90133.2 -19837 688.538
66500 1012.43 80802.3 90138 -19851.7 696.601
66600 1010.82 80598.6 90142.9 -19857.1 695.495
66700 994.693 80584.8 90147.7 -19852.5 684.401
66800 986.505 80408 90152.6 -19853.3 678.767
66900 989.931 80015.7 90157.5 -19862.1 681.123
67000 996.893 79325.3 90162.4 -19873.4 685.914
67100 985.557 79398.2 90167.3 -19872.2 678.114
67200 986.994 79021.6 90172.2 -19879.7 679.103
67300 982.377 78615.1 90177.1 -19883.1 675.926
67400 975.943 78538.6 90182 -19885.4 671.5
67500 972.314 77976.4 90186.9 -19889.5 669.002
67600 969.236 77875 90191.9 -19894.1 666.884
67700 958.745 77868.8 90196.8 -19893.5 659.666
67800 952.827 77819.2 90201.8 -19896 655.595
67900 945.42 77512.5 90206.8 -19897.4 650.498
68000 945.443 77155.4 90211.8 -19903.9 650.514
68100 945.378 76657.4 90216.8 -19910.3 650.469
68200 939.866 76644.3 90221.8 -19913 646.676
68300 944.267 76115.1 90226.8 -19922.5 649.705
68400 927.867 75949 90231.8 -19917.7 638.421
68500 929.74 75258.6 90236.9 -19925.4 639.709
68600 923.409 75473 90241.9 -19927.5 635.353
68700 918.622 74757 90247 -19930.6 632.059
68800 918.896 74448.2 90252 -19937.3 632.248
68900 921.387 73899.7 90257.1 -19945.5 633.962
69000 901.992 73967 90262.2 -19938.6 620.617
69100 899.241 73793.7 90267.3 -19943.2 618.724
69200 893.912 73779.3 90272.4 -19946 615.057
69300 902.149 72601.4 90277.5 -19958.1 620.725
69400 900.581 72702.7 90282.6 -19963.4 619.646
69500 881.143 72492.5 90287.8 -19956.4 606.272
69600 888.763 72129.1 90292.9 -19968 611.515
69700 873.129 72322.1 90298 -19963.6 600.758
69800 873.718 71830.9 90303.2 -19970.4 601.163
69900 863.902 71759.4 90308.4 -19970 594.409
70000 863.008 71217.9 90313.5 -19975.6 593.794
70100 865.235 70784.6 90318.7 -19983.3 595.326
70200 855.721 70995.9 90323.9 -19983 588.78
70300 848.057 70835.4 90329.1 -19984 583.507
70400 844.893 69762.6 90334.3 -19988 581.33
70500 849.24 69616.6 90339.5 -19997.1 584.321
70600 848.226 69283 90344.8 -20002.6 583.623
70700 835.139 69244.6 90350 -19999.9 574.619
70800 840.47 68908.1 90355.2 -20009.7 578.287
70900 827.523 68838.3 90360.5 -20007.1 569.379
71000 832.472 68407.4 90365.7 -20016.6 572.784
71100 829.174 68094.8 90371 -20020.5 570.514
71200 811.557 68246.5 90376.3 -20014.6 558.393
71300 806.494 68305.6 90381.5 -20017.2 554.91
71400 807.602 67370.2 90386.8 -20024.1 555.672
71500 796.929 67717.7 90392.1 -20022.9 548.329
71600 806.42 66670 90397.4 -20035.6 554.859
71700 803.288 66477.3 90402.7 -20039.7 552.703
71800 798.003 66574.9 90408 -20042.3 549.068
71900 790.859 66294.3 90413.3 -20043.6 544.152
72000 798.436 65933.4 90418.7 -20055 549.366
72100 780.92 65439.8 90424 -20049.3 537.313
72200 775.454 65560.2 90429.3 -20051.8 533.552
72300 781.383 64871 90434.7 -20062.1 537.632
72400 761.714 65480.8 90440 -20054.8 524.099
72500 761.617 64889.9 90445.4 -20060.9 524.032
72600 771.467 64297.1 90450.8 -20073.9 530.809
72700 760.639 64195.7 90456.1 -20072.7 523.359
72800 753.08 63962.4 90461.5 -20073.7 518.158
72900 745.818 63662.6 90466.9 -20074.9 513.161
73000 751.274 62867.7 90472.3 -20084.8 516.916
73100 746.763 62532.6 90477.7 -20087.8 513.811
73200 739.982 62593.9 90483.1 -20089.2 509.146
73300 735.048 62437.6 90488.5 -20092 505.751
73400 726.494 61884.3 90493.9 -20092.3 499.865
73500 730.773 61649.5 90499.3 -20101.3 502.81
73600 731.256 61277.6 90504.8 -20107.9 503.142
73700 722.944 61164.1 90510.2 -20108.3 497.423
73800 729.569 60483 90515.6 -20119 501.981
73900 716.749 60866.2 90521.1 -20116.5 493.16
74000 715.691 60285.1 90526.5 -20121.9 492.433
74100 710.948 60041.6 90532 -20124.9 489.169
74200 703.047 60032.6 90537.4 -20125.6 483.732
74300 693.477 60045.1 90542.9 -20125.2 477.148
74400 699.775 59301.1 90548.4 -20135.7 481.481
74500 691.659 59098.2 90553.8 -20136.2 475.897
74600 704.754 58290.8 90559.3 -20151.4 484.907
74700 690.972 58577.7 90564.8 -20148.1 475.425
74800 679.877 58823.2 90570.3 -20146.7 467.791
74900 688.605 57809.9 90575.8 -20158.8 473.796
75000 662.879 58350.7 90581.3 -20147.2 456.095
75100 662.895 57758.7 90586.8 -20153.3 456.106
75200 668.139 57380.8 90592.3 -20163 459.714
75300 661.511 57095.3 90597.8 -20164.6 455.154
75400 660.462 56863.5 90603.3 -20170 454.432
75500 660.555 56383.4 90608.8 -20176.2 454.496
75600 653.864 56082.3 90614.3 -20177.8 449.892
75700 646.318 56108.2 90619.8 -20178.8 444.701
75800 642.636 55566.9 90625.4 -20182.3 442.167
75900 635.154 55520 90630.9 -20183.2 437.019
76000 636.512 55136.4 90636.4 -20190.3 437.953
76100 621.395 55123.5 90642 -20186 427.552
76200 625.324 54526.1 90647.5 -20194.8 430.256
76300 626.438 54236.2 90653.1 -20201.6 431.022
76400 610.237 54032.5 90658.6 -20196.4 419.874
76500 606.269 53570.6 90664.2 -20199.7 417.145
76600 610.612 53434.1 90669.7 -20208.7 420.132
76700 607.203 53302.1 90675.3 -20212.3 417.787
76800 600.353 53083 90680.8 -20213.6 413.074
76900 605.669 52384 90686.4 -20223.3 416.731
77000 598.405 52251.8 90692 -20224.3 411.734
77100 588.73 52068.1 90697.5 -20223.7 405.076
77200 588.16 51783.9 90703.1 -20229.2 404.685
77300 572.425 51739.5 90708.7 -20224.4 393.858
77400 575.91 51611.7 90714.3 -20232.7 396.256
77500 566.047 51259.9 90719.8 -20231.9 389.47
77600 574.199 50815.9 90725.4 -20243.4 395.079
77700 572.704 50473.5 90731 -20248.2 394.05
77800 563.592 50407.2 90736.6 -20247.8 387.78
77900 560.745 50032 90742.2 -20251.8 385.822
78000 556.086 49809.5 90747.8 -20254.5 382.616
78100 553.088 49640.6 90753.4 -20258.4 380.553
78200 544.714 49211.8 90758.9 -20258.6 374.791
78300 536.258 49198.1 90764.5 -20258.6 368.974
78400 537.041 48994.6 90770.1 -20265 369.512
78500 530.801 48790.1 90775.7 -20266.6 365.218
78600 533.646 48337 90781.3 -20274.3 367.176
78700 523.008 48432.2 90786.9 -20272.8 359.857
78800 525.502 48054.4 90792.5 -20280.3 361.573
78900 521.558 47607.4 90798.1 -20283.4 358.859
79000 517.879 47115.8 90803.7 -20286.7 356.327
79100 505.693 47350.3 90809.3 -20284 347.943
79200 506.886 47070.8 90814.9 -20290.6 348.764
79300 508.717 46339 90820.6 -20297.6 350.024
79400 500.145 46211.3 90826.2 -20297.5 344.125
79500 495.909 45841.8 90831.8 -20300.3 341.211
79600 486.046 45824.6 90837.4 -20299.3 334.425
79700 489.442 45473.2 90843 -20307.3 336.762
79800 486.754 44822 90848.6 -20311.2 334.912
79900 480.582 44959 90854.2 -20312.7 330.666
80000 479.636 44634.6 90859.8 -20317.8 330.014
80100 477.656 44329.3 90865.4 -20322.2 328.652
80200 477.301 43917.2 90871 -20327.7 328.407
80300 470.223 43483.8 90876.7 -20328.6 323.538
80400 468.567 43598.3 90882.3 -20333.3 322.398
80500 464.062 43152 90887.9 -20335.9 319.298
80600 455.634 43160.3 90893.5 -20335.9 313.5
80700 456.516 42782 90899.1 -20342.2 314.106
80800 449.438 42561.4 90904.7 -20343 309.237
80900 446.029 42321.9 90910.3 -20346.4 306.891
81000 440.686 42004.9 90915.9 -20348.5 303.215
81100 433.138 41974.2 90921.5 -20349 298.021
81200 429.685 41522 90927.1 -20352.3 295.645
81300 439.036 40950 90932.7 -20364.4 302.079
81400 430.683 41049.4 90938.4 -20364.3 296.332
81500 423.828 40703.5 90944 -20365.3 291.616
81600 417.44 40392.6 90949.6 -20366.6 287.22
81700 414.546 40416.6 90955.2 -20370.2 285.229
81800 410.804 40101.1 90960.8 -20373.2 282.655
81900 407.1 39707.5 90966.4 -20376.3 280.106
82000 405.655 39588.4 90972 -20380.9 279.111
82100 396.699 39271.1 90977.6 -20380.3 272.95
82200 394.213 38806.1 90983.2 -20384.2 271.239
82300 391.4 38812.5 90988.8 -20387.9 269.303
82400 394.512 38529 90994.4 -20395.6 271.445
82500 380.707 38370.5 90999.9 -20391.6 261.946
82600 382.842 38207.7 91005.5 -20398.6 263.415
82700 378.479 37916.6 91011.1 -20401.1 260.413
82800 372.824 38024.2 91016.7 -20402.8 256.522
82900 366.923 37578 91022.3 -20404.2 252.462
83000 360.526 37410.8 91027.9 -20405.3 248.06
83100 358.039 36992.8 91033.5 -20409.1 246.349
83200 355.272 36794.8 91039 -20412.7 244.445
83300 350.324 36653.8 91044.6 -20414.7 241.041
83400 351.352 36153.7 91050.2 -20420.9 241.748
83500 345.124 36271.9 91055.8 -20422 237.463
83600 345.037 35567.5 91061.3 -20427.4 237.403
83700 336.578 35617.2 91066.9 -20427 231.583
83800 330.239 35406.7 91072.5 -20428.1 227.222
83900 329.224 35288.9 91078 -20432.9 226.523
84000 325.636 34834.2 91083.6 -20435.8 224.054
84100 323.576 34540.8 91089.2 -20439.8 222.637
84200 323.926 34340.8 91094.7 -20445.4 222.878
84300 313.663 34137.3 91100.3 -20443.8 215.817
84400 315.962 33787 91105.8 -20450.8 217.398
84500 307.756 33635.7 91111.4 -20450.5 211.752
84600 305.934 33502.2 91116.9 -20454.6 210.498
84700 298.966 33521 91122.4 -20455.2 205.704
84800 301.885 32905.4 91128 -20462.5 207.712
84900 293.5 32731.3 91133.5 -20462.2 201.943
85000 290.146 32568.3 91139 -20465.2 199.635
85100 284.229 32444 91144.6 -20466.5 195.564
85200 286.153 32104 91150.1 -20473.2 196.888
85300 276.207 32162 91155.6 -20471.7 190.045
85400 273.757 31844.7 91161.1 -20475.3 188.359
85500 273.871 31200.7 91166.6 -20480.7 188.438
85600 268.425 31090 91172.1 -20482.3 184.69
85700 262.06 30931.5 91177.6 -20483.2 180.311
85800 255.804 31044.7 91183.1 -20484.2 176.006
85900 259.769 30613.9 91188.6 -20492.2 178.734
86000 253.335 30625.7 91194.1 -20493.1 174.307
86100 244.977 30527.6 91199.6 -20492.6 168.557
86200 247.203 30090.2 91205.1 -20499.4 170.088
86300 240.218 29753.9 91210.6 -20499.9 165.282
86400 236.932 29710.9 91216.1 -20502.9 163.022
86500 233.364 29584.5 91221.5 -20505.7 160.566
86600 232.454 29149.5 91227 -20510.4 159.941
86700 224.679 28839.1 91232.5 -20510.3 154.591
86800 220.851 28878.4 91237.9 -20512.9 151.957
86900 217.295 28526.3 91243.4 -20515.7 149.51
87000 215.655 28242.7 91248.8 -20519.8 148.382
87100 215.34 27871 91254.3 -20524.9 148.165
87200 207.177 27661.3 91259.7 -20524.6 142.548
87300 205.533 27572.5 91265.1 -20528.7 141.418
87400 201.982 27037.5 91270.6 -20531.5 138.974
87500 198.622 27036.4 91276 -20534.5 136.662
87600 190.979 27002.1 91281.4 -20534.6 131.404
87700 191.761 26615.5 91286.8 -20540.4 131.942
87800 185.318 26498 91292.2 -20541.3 127.509
87900 182.562 26177.4 91297.6 -20544.8 125.612
88000 180.118 25851.8 91303 -20548.4 123.931
88100 177.362 25619.6 91308.4 -20551.9 122.034
88200 170.467 25604.2 91313.8 -20552.5 117.29
88300 167.215 25226.9 91319.2 -20555.7 115.052
88400 160.625 25133.5 91324.6 -20556.6 110.518
88500 161.44 24758.5 91329.9 -20562.6 111.079
88600 156.367 24561.6 91335.3 -20564.6 107.589
88700 151.812 24387.6 91340.7 -20567.1 104.454
88800 149.02 24202.5 91346 -20570.8 102.533
88900 144.87 23909.2 91351.4 -20573.6 99.6779
89000 138.312 24010.1 91356.7 -20574.8 95.1656
89100 134.826 23702.8 91362.1 -20578.2 92.7672
89200 131.485 23095 91367.4 -20581.8 90.4687
89300 128.85 22934.8 91372.7 -20586.1 88.6553
89400 122.839 22743.1 91378 -20588.2 84.5194
89500 117.419 22496.1 91383.3 -20590.9 80.7902
89600 113.481 22059.4 91388.7 -20594.9 78.081
89700 110.342 21790.1 91394 -20599.8 75.9209
