# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
51600 1577.44 117196 89517.9 -19248.6 1085.36
51700 1586.06 116597 89520.3 -19260.7 1091.29
51800 1577.16 116129 89522.8 -19260.6 1085.17
51900 1580.72 115771 89525.3 -19269.1 1087.62
52000 1577.05 115800 89527.8 -19272.7 1085.09
52100 1572.56 114911 89530.3 -19275.7 1082.01
52200 1540.85 115864 89532.9 -19260.1 1060.19
52300 1541.79 114978 89535.4 -19266.8 1060.83
52400 1533.35 115009 89538 -19266.9 1055.02
52500 1537.42 114737 89540.6 -19275.7 1057.82
52600 1557.61 114018 89543.2 -19295.5 1071.72
52700 1531.53 113974 89545.8 -19283.7 1053.77
52800 1548.82 113447 89548.5 -19301.7 1065.67
52900 1547.44 112705 89551.2 -19306.9 1064.72
53000 1514.65 113406 89553.9 -19290.6 1042.16
53100 1509.59 113004 89556.6 -19293.2 1038.68
53200 1520.75 112733 89559.3 -19307 1046.35
53300 1512.43 112733 89562 -19307.3 1040.63
53400 1519.95 112108 89564.8 -19318.5 1045.81
53500 1507.01 112222 89567.6 -19315.6 1036.9
53600 1504.93 111906 89570.4 -19320.1 1035.47
53700 1493 111610 89573.2 -19318 1027.26
53800 1497.73 111908 89576 -19327.3 1030.51
53900 1489.2 111959 89578.9 -19327.4 1024.64
54000 1485.86 110608 89581.8 -19331 1022.35
54100 1476.73 110476 89584.7 -19330.7 1016.07
54200 1477.43 110370 89587.6 -19337.1 1016.55
54300 1486.01 110308 89590.5 -19349 1022.45
54400 1466.02 109766 89593.4 -19341.2 1008.69
54500 1464.25 109866 89596.4 -19346.1 1007.48
54600 1465.67 109668 89599.4 -19353.2 1008.46
54700 1463.62 109230 89602.4 -19357.8 1007.05
54800 1440.13 109551 89605.4 -19347.7 990.882
54900 1447.53 109136 89608.4 -19358.7 995.974
55000 1452.93 108347 89611.5 -19368.4 999.694
55100 1440.72 108210 89614.5 -19365.9 991.287
55200 1432.37 108384 89617.6 -19366.1 985.547
55300 1450.84 107417 89620.7 -19384.7 998.25
55400 1421.12 107747 89623.8 -19370.1 977.804
55500 1435.27 107079 89627 -19385.6 987.537
55600 1443 106392 89630.1 -19396.8 992.856
55700 1432.15 106479 89633.3 -19395.4 985.394
55800 1416.15 106384 89636.5 -19390.5 974.384
55900 1401.57 106863 89639.7 -19386.7 964.355
56000 1395.45 106869 89642.9 -19388.7 960.144
56100 1417.7 105718 89646.2 -19410.1 975.448
56200 1405.23 105482 89649.4 -19407.7 966.87
56300 1402.44 105777 89652.7 -19412 964.954
56400 1373.11 106386 89656 -19397.8 944.77
56500 1401.52 104985 89659.3 -19423.3 964.316
56600 1409.45 104091 89662.6 -19434.9 969.777
56700 1384.91 104310 89666 -19424.3 952.888
56800 1397.12 103776 89669.3 -19439 961.292
56900 1349.73 104366 89672.7 -19412.5 928.682
57000 1376.67 103377 89676.1 -19437.1 947.217
57100 1367.6 103707 89679.5 -19436.8 940.978
57200 1351.04 103715 89682.9 -19431.5 929.583
57300 1354.3 103209 89686.4 -19439.7 931.83
57400 1342.19 103590 89689.8 -19437.4 923.495
57500 1355.63 102525 89693.3 -19452.5 932.743
57600 1338.11 102766 89696.8 -19446.4 920.688
57700 1351.26 102486 89700.3 -19461.5 929.738
57800 1330.97 102082 89703.8 -19453.4 915.779
57900 1343.61 101528 89707.4 -19468 924.474
58000 1355.3 100264 89710.9 -19481.8 932.518
58100 1330.32 101054 89714.5 -19470.7 915.331
58200 1358.9 99844.5 89718.1 -19496.5 934.995
58300 1353.96 99351.7 89721.7 -19499.4 931.594
58400 1312.78 100371 89725.3 -19477.4 903.261
58500 1327.88 99245 89729 -19494.2 913.653
58600 1322.8 99242.6 89732.6 -19497.1 910.153
58700 1316.58 99112.5 89736.3 -19499.3 905.877
58800 1295.06 99214.2 89740 -19490.9 891.07
58900 1277.52 99560.8 89743.7 -19485.1 879
59000 1300.15 98340.2 89747.4 -19506.8 894.57
59100 1284.28 98490 89751.1 -19502 883.654
59200 1297.13 97469.2 89754.8 -19517 892.494
59300 1277.78 97882.1 89758.6 -19509.9 879.181
59400 1273.14 97814.1 89762.4 -19512.8 875.986
59500 1290.49 96649.7 89766.2 -19530.8 887.923
59600 1268.34 97090.3 89770 -19521.7 872.687
59700 1245.53 97534.8 89773.8 -19512 856.992
59800 1257.91 96902.3 89777.7 -19526.4 865.507
59900 1257.12 96701.4 89781.5 -19532 864.962
60000 1246.54 96413.9 89785.4 -19530.8 857.684
60100 1251.24 96230.4 89789.3 -19540.2 860.92
60200 1233.62 96577.7 89793.2 -19534.2 848.791
60300 1241.13 95734.9 89797.1 -19545.3 853.965
60400 1246.63 95413.8 89801 -19555.1 857.745
60500 1220.72 95541.5 89804.9 -19543.2 839.917
60600 1233.38 94698 89808.9 -19557.8 848.628
60700 1229.39 94171.8 89812.9 -19561 845.882
60800 1218.48 94661.7 89816.9 -19559.5 838.38
60900 1206.67 94749.2 89820.9 -19557.5 830.25
61000 1196.15 94545.4 89824.9 -19556.3 823.016
61100 1212.89 93553.1 89828.9 -19573.8 834.53
61200 1218.47 93026 89833 -19583.7 838.368
61300 1217.58 92676.1 89837 -19589.2 837.76
61400 1213.33 92450.2 89841.1 -19592.4 834.832
61500 1185.25 92803.3 89845.2 -19579.3 815.517
61600 1193.43 92738.5 89849.3 -19591.1 821.145
61700 1202.27 91373.9 89853.4 -19603.5 827.221
61800 1176.53 91946.1 89857.5 -19592.1 809.513
61900 1178.5 91320.7 89861.7 -19599.7 810.866
62000 1163.72 91453.2 89865.8 -19595.7 800.701
62100 1179.32 90743.5 89870 -19612.6 811.435
62200 1166.21 90792.1 89874.2 -19609.8 802.41
62300 1167.73 90178.9 89878.4 -19617 803.456
62400 1162.61 90115.2 89882.6 -19619.6 799.936
62500 1163.01 89767.1 89886.9 -19626 800.214
62600 1158.39 89708 89891.1 -19628.9 797.032
62700 1144.24 89737.9 89895.4 -19625.3 787.297
62800 1149.18 88899.6 89899.6 -19634.7 790.692
62900 1146.85 89039.7 89903.9 -19639.2 789.09
63000 1140.64 88316.3 89908.2 -19641.1 784.82
63100 1137.64 88501.6 89912.5 -19645.1 782.756
63200 1131.53 87989.5 89916.8 -19647.1 778.552
63300 1135.23 87422.1 89921.2 -19655.8 781.096
63400 1107.02 87859.5 89925.5 -19642.7 761.688
63500 1110.18 87253.2 89929.9 -19651.1 763.859
63600 1127.59 86408.5 89934.3 -19669.2 775.841
63700 1105.79 86909.5 89938.6 -19660.5 760.84
63800 1101.94 86395 89943 -19664 758.189
63900 1097.99 86044.9 89947.5 -19667.4 755.474
64000 1103.68 85337.9 89951.9 -19677.5 759.386
64100 1087.16 85730.2 89956.3 -19672.4 748.019
64200 1092.97 85317.8 89960.8 -19682.5 752.017
64300 1091.5 84924.7 89965.2 -19687.6 751.011
64400 1085.57 84408.3 89969.7 -19689.7 746.929
64500 1075.12 84880.6 89974.2 -19688.7 739.737
64600 1075 84205.8 89978.7 -19694.8 739.653
64700 1096.03 83529.8 89983.2 -19715.6 754.125
64800 1068.95 83473.6 89987.7 -19703.3 735.492
64900 1046.18 84104.2 89992.3 -19693.9 719.828
65000 1041.64 83902.9 89996.8 -19696.9 716.701
65100 1052.58 83310.9 90001.4 -19710.5 724.231
65200 1053.01 83142.9 90006 -19716.9 724.524
65300 1039.76 82760.9 90010.6 -19713.8 715.406
65400 1038.82 82558.3 90015.1 -19719.3 714.763
65500 1050.5 81786.3 90019.8 -19733.4 722.8
65600 1040.13 81360 90024.4 -19732.5 715.665
65700 1019.27 82016.6 90029 -19724.4 701.313
65800 1039.7 81148.2 90033.7 -19744.6 715.37
65900 1023.85 81079.3 90038.3 -19740 704.462
66000 1025.02 80485.5 90043 -19747 705.266
66100 1027.45 79760.3 90047.7 -19754.9 706.936
66200 1023.04 79367.6 90052.3 -19758.1 703.905
66300 1024.79 79580.7 90057 -19765.7 705.108
66400 1001.04 79513.9 90061.8 -19755.7 688.771
66500 1009.91 78830 90066.5 -19768.1 694.872
66600 1004.65 78866.1 90071.2 -19770.8 691.254
66700 997.828 78424.1 90076 -19772.4 686.557
66800 983.982 78657.9 90080.7 -19769.2 677.03
66900 993.436 77746.3 90085.5 -19782.1 683.535
67000 969.999 78097.9 90090.3 -19772.3 667.41
67100 975.008 77567.1 90095 -19782 670.856
67200 968.395 77413.5 90099.8 -19783.7 666.306
67300 974.071 76785.3 90104.6 -19793.8 670.211
67400 964.024 76771.4 90109.5 -19793.2 663.298
67500 950.338 76426.5 90114.3 -19790 653.882
67600 984.699 74941.1 90119.1 -19819.8 677.524
67700 967.995 75432.7 90124 -19814.7 666.031
67800 955.487 75831.2 90128.8 -19812.3 657.425
67900 948.33 74898 90133.7 -19813.6 652.5
68000 943.773 74552.9 90138.6 -19816.7 649.365
68100 955.641 74132.7 90143.5 -19831.1 657.53
68200 933.648 74495.6 90148.4 -19822.2 642.398
68300 926.36 74624.6 90153.3 -19823.4 637.384
68400 926.31 73794.6 90158.2 -19829.5 637.349
68500 920.221 73534.9 90163.1 -19831.5 633.16
68600 925.34 73321.5 90168.1 -19841.1 636.682
68700 906.231 73358.4 90173 -19834.1 623.534
68800 916.255 72786.4 90178 -19847.2 630.431
68900 916.683 72502.7 90182.9 -19853.8 630.726
69000 918.276 72185.2 90187.9 -19861.2 631.821
69100 912.615 71485.8 90192.9 -19863.7 627.926
69200 892.504 71717.9 90197.9 -19856.2 614.089
69300 894.457 71071.6 90202.9 -19863.9 615.433
69400 887.972 71222.8 90207.9 -19865.8 610.971
69500 898.523 70582.1 90212.9 -19879.3 618.23
69600 871.677 71012.3 90217.9 -19867.1 599.759
69700 876.896 70008.7 90223 -19877 603.35
69800 883.595 69643.9 90228 -19887.8 607.959
69900 864.553 69831 90233.1 -19881.1 594.857
70000 861.518 69427.4 90238.1 -19885.3 592.769
70100 865.234 68970.5 90243.2 -19894.1 595.326
70200 858.832 68986.1 90248.3 -19896 590.921
70300 849.77 68823.2 90253.4 -19895.9 584.686
70400 856.867 68179.4 90258.5 -19907 589.569
70500 847.719 68232.5 90263.6 -19906.9 583.274
70600 839.487 67887.3 90268.7 -19907.5 577.611
70700 824.225 67840.7 90273.8 -19903.3 567.11
70800 832.042 67740.9 90278.9 -19915 572.488
70900 844.243 67032.5 90284 -19929.6 580.883
71000 824.792 67151.3 90289.2 -19922.4 567.5
71100 824.299 66232.4 90294.3 -19928.2 567.16
71200 814.235 66159 90299.5 -19927.5 560.236
71300 826.497 65349.7 90304.6 -19942.1 568.673
71400 811.623 65291 90309.8 -19938.1 558.439
71500 821.455 64871.8 90315 -19951.1 565.204
71600 798.413 65003.4 90320.2 -19941.5 549.349
71700 801.314 64551.7 90325.4 -19949.7 551.345
71800 792.007 64464.1 90330.6 -19949.6 544.942
71900 779.568 64447.7 90335.8 -19947.2 536.383
72000 777.42 64700.7 90341 -19951.9 534.905
72100 785.33 63795.3 90346.2 -19963.5 540.348
72200 781.79 63059.3 90351.4 -19967.3 537.912
72300 774.421 63083.4 90356.7 -19968.4 532.842
72400 772.227 63077.4 90361.9 -19973.1 531.332
72500 780.705 62807.8 90367.2 -19985.1 537.165
72600 758.495 62537.5 90372.4 -19976 521.884
72700 756.76 62488.4 90377.7 -19980.9 520.69
72800 755.471 62025.9 90382.9 -19986.3 519.803
72900 761.552 61280 90388.2 -19996.7 523.987
73000 747.145 61468 90393.5 -19992.9 514.074
73100 755.567 60923.8 90398.8 -20004.9 519.869
73200 738.423 60961.5 90404 -19999.2 508.074
73300 737.977 60533.9 90409.3 -20005.1 507.766
73400 738.45 60084.3 90414.6 -20011.6 508.092
73500 735.836 59545.7 90419.9 -20016 506.293
73600 744.168 58680.9 90425.2 -20028 512.026
73700 726.821 59099.5 90430.6 -20022.4 500.09
73800 728.404 58230.1 90435.9 -20029.8 501.18
73900 718.58 57831.8 90441.2 -20029.3 494.42
74000 717.234 57521.1 90446.5 -20034.7 493.494
74100 705.941 58279.1 90451.9 -20033.2 485.724
74200 701.652 57733.6 90457.2 -20036.5 482.773
74300 701.761 57357.4 90462.6 -20042.8 482.848
74400 700.6 56916.2 90467.9 -20048.2 482.049
74500 696.615 56390.5 90473.3 -20051.6 479.307
74600 688.497 56460.7 90478.6 -20052.2 473.722
74700 690.082 55891.3 90484 -20059.5 474.812
74800 667.045 56242.6 90489.4 -20049.9 458.962
74900 676.653 55334.6 90494.7 -20062.7 465.573
75000 672.578 55179 90500.1 -20066.1 462.768
75100 666.302 54904.5 90505.5 -20068 458.45
75200 666.022 54826.6 90510.9 -20074 458.258
75300 667.886 54379.4 90516.3 -20081.4 459.54
75400 661.479 54226.5 90521.7 -20083.2 455.132
75500 651.749 54099.4 90527.1 -20082.6 448.437
75600 650.978 53857 90532.5 -20088.3 447.907
75700 645.745 53285.3 90537.9 -20090.8 444.306
75800 642.246 52915.3 90543.3 -20094.5 441.898
75900 638.789 52959.1 90548.7 -20098.3 439.52
76000 639.209 52511.7 90554.1 -20104.6 439.809
76100 638.126 51979.5 90559.5 -20110 439.064
76200 631.547 51425.8 90565 -20111.6 434.537
76300 619.447 51742.6 90570.4 -20109.4 426.212
76400 628.582 51343.9 90575.8 -20121.7 432.497
76500 608.19 51502.7 90581.3 -20113.7 418.466
76600 621.519 50542.4 90586.7 -20129 427.637
76700 609.1 50551.3 90592.1 -20126.5 419.092
76800 606.945 50060.3 90597.6 -20131 417.609
76900 597.959 50146.7 90603 -20130.8 411.427
77000 591.834 49878.8 90608.5 -20132.6 407.212
77100 592.66 49422.8 90613.9 -20139.3 407.781
77200 587.675 49482.3 90619.4 -20141.9 404.351
77300 596.615 48406.4 90624.8 -20154 410.502
77400 584.717 48576.1 90630.3 -20151.9 402.316
77500 569.189 48342.1 90635.7 -20147.2 391.632
77600 562.423 48581.2 90641.2 -20148.6 386.976
77700 575.334 47693.4 90646.7 -20163.5 395.86
77800 565.981 47538 90652.1 -20163.1 389.424
77900 563.022 47143.5 90657.6 -20167 387.389
78000 554.842 47141.6 90663.1 -20167.4 381.76
78100 555.779 46633.1 90668.5 -20174 382.405
78200 549.402 46415.7 90674 -20175.6 378.017
78300 541.408 46592.6 90679.5 -20176 372.516
78400 540.848 46330.6 90685 -20181.5 372.131
78500 536.079 45907.5 90690.4 -20184.1 368.85
78600 540.455 45297.9 90695.9 -20193.1 371.861
78700 534.418 45033.6 90701.4 -20194.9 367.707
78800 528.489 44709.9 90706.9 -20196.7 363.628
78900 523.507 44392.2 90712.4 -20199.1 360.2
79000 514.377 44656.9 90717.8 -20198.6 353.918
79100 513.455 44164.6 90723.3 -20203.8 353.284
79200 501.57 44004.4 90728.8 -20201.5 345.106
79300 505.808 43827.2 90734.3 -20210.2 348.022
79400 500.228 43515.1 90739.8 -20212.2 344.183
79500 495.568 42995.9 90745.3 -20214.8 340.976
79600 488.451 42874.7 90750.8 -20215.6 336.079
79700 496.342 42503.2 90756.3 -20226.8 341.509
79800 487.739 42538.8 90761.7 -20226.7 335.59
79900 488.646 42212.9 90767.2 -20233.1 336.214
80000 487.672 41720 90772.7 -20238.2 335.544
80100 475.183 41479.7 90778.2 -20235.4 326.95
80200 470.877 41629.3 90783.7 -20238.2 323.988
80300 469.069 41486.8 90789.2 -20242.7 322.744
80400 464.639 41104.7 90794.7 -20245.5 319.696
80500 456.699 40992.8 90800.2 -20245.8 314.233
80600 461.394 40421.8 90805.7 -20254.7 317.463
80700 452.972 40231.8 90811.2 -20254.7 311.668
80800 448.316 40050.5 90816.6 -20257.2 308.464
80900 440.343 39993.4 90822.1 -20257.4 302.979
81000 443.055 39254.2 90827.6 -20264.9 304.844
81100 432.478 39393.9 90833.1 -20263.3 297.567
81200 441.629 38717.5 90838.6 -20275.3 303.863
81300 431.919 38730.8 90844.1 -20274.3 297.182
81400 427.102 38585.7 90849.6 -20276.6 293.868
81500 431.774 37669.6 90855.1 -20285.4 297.083
81600 418.704 38044.5 90860.5 -20282.2 288.09
81700 417.901 37308.3 90866 -20287.2 287.538
81800 409.058 37441.9 90871.5 -20286.7 281.453
81900 407.04 37227.5 90877 -20290.9 280.065
82000 403.831 36925.3 90882.5 -20294.3 277.857
82100 399.285 36741.7 90887.9 -20296.8 274.729
82200 390.034 36470.4 90893.4 -20295.9 268.363
82300 394.718 36213.2 90898.9 -20304.7 271.586
82400 386.333 36301.6 90904.4 -20304.5 265.817
82500 383.449 35788.6 90909.8 -20308.1 263.832
82600 384.545 35438.6 90915.3 -20314.4 264.587
82700 371.518 35523.8 90920.8 -20311 255.623
82800 378.036 34898.7 90926.3 -20320.9 260.108
82900 370.512 34985.8 90931.7 -20321.3 254.932
83000 360.711 34741.4 90937.2 -20320.1 248.188
83100 361.531 34385.1 90942.6 -20326.2 248.752
83200 358.447 34077.2 90948.1 -20329.5 246.63
83300 353.687 33930.2 90953.6 -20331.7 243.355
83400 346.718 33700.2 90959 -20332.4 238.56
83500 352.318 33302.8 90964.5 -20341.7 242.413
83600 347.278 32933.4 90969.9 -20343.7 238.945
83700 341.251 32656.3 90975.4 -20345.1 234.798
83800 333.076 32814.7 90980.8 -20344.9 229.174
83900 330.869 32651.4 90986.3 -20348.8 227.655
84000 329.264 32264.8 90991.7 -20353.2 226.551
84100 322.465 32103 90997.1 -20353.9 221.873
84200 313.124 32210.5 91002.6 -20352.9 215.446
84300 313.69 31567.9 91008 -20358.7 215.835
84400 313.914 31414.5 91013.4 -20364.3 215.989
84500 310.319 31431.8 91018.9 -20367.2 213.516
84600 303.08 31043.5 91024.3 -20367.6 208.535
84700 302.035 30679.5 91029.7 -20372.3 207.816
84800 293.955 30683.3 91035.1 -20372.1 202.256
84900 294.428 30364.9 91040.5 -20377.8 202.582
85000 288.725 30215.2 91046 -20379.2 198.658
85100 285.124 30265.7 91051.4 -20382.1 196.18
85200 285.449 29701.5 91056.8 -20387.7 196.404
85300 276.398 29678.1 91062.2 -20386.8 190.176
85400 275.369 29234.2 91067.6 -20391.4 189.468
85500 272.934 29000.2 91073 -20395.1 187.793
85600 270.367 28729 91078.4 -20398.6 186.026
85700 264.432 28529.6 91083.7 -20399.9 181.943
85800 259.298 28336.9 91089.1 -20401.6 178.411
85900 255.299 28337.7 91094.5 -20404.2 175.659
86000 251.008 28098.9 91099.9 -20406.5 172.707
86100 250.89 27884 91105.2 -20411.7 172.625
86200 245.644 27436.9 91110.6 -20413.4 169.016
86300 242.719 27098.4 91116 -20416.7 167.003
86400 236.04 27174.9 91121.3 -20417.4 162.407
86500 234.739 26595.9 91126.7 -20421.7 161.512
86600 234.18 26433.4 91132 -20426.6 161.128
86700 227.168 26122 91137.4 -20427.1 156.303
86800 225.945 25887.3 91142.7 -20431.5 155.462
86900 218.226 25902.3 91148.1 -20431.4 150.15
87000 216.335 25546 91153.4 -20435.4 148.85
87100 211.89 25400.3 91158.7 -20437.6 145.792
87200 209.116 25349.2 91164.1 -20441 143.883
87300 205.728 24964.3 91169.4 -20444 141.551
87400 201.841 24877.8 91174.7 -20446.6 138.877
87500 199.009 24622.1 91180 -20449.9 136.929
87600 193.184 24078.9 91185.3 -20451.2 132.921
87700 186.848 24120.3 91190.6 -20452.1 128.561
87800 186.81 23726.6 91195.9 -20457.4 128.535
87900 180.571 23827.2 91201.2 -20458.4 124.242
88000 179.649 23381.2 91206.5 -20463.2 123.608
88100 173.141 23274.1 91211.8 -20464 119.13
88200 171.406 22861.4 91217 -20468.2 117.936
88300 166.594 22828.6 91222.3 -20470.3 114.626
88400 163.852 22443.1 91227.6 -20473.8 112.739
88500 160.373 22369.6 91232.8 -20476.9 110.345
88600 157.01 22044.8 91238.1 -20480.1 108.031
88700 152.267 21758.6 91243.3 -20482.4 104.768
88800 148.738 21616.9 91248.6 -20485.6 102.339
88900 144.666 21415.9 91253.8 -20488.4 99.5376
89000 141.842 20994.1 91259 -20492.2 97.5949
89100 136.506 20869.3 91264.3 -20494.4 93.9235
89200 131.876 20694.8 91269.5 -20497.1 90.7374
89300 125.36 20387.6 91274.7 -20498.7 86.2542
89400 123.597 20190 91279.9 -20503.7 85.041
89500 118.866 19998.3 91285.1 -20506.8 81.7858
89600 112.874 19818.2 91290.3 -20509.4 77.6629
89700 109.293 19344.6 91295.5 -20514.1 75.199
